time,row,column,value
80,5,4,12
611,0,0,0
104,1,6,4
376,1,5,159
304,7,6,9
436,0,7,20
289,6,0,0
170,0,5,0
278,0,7,14
30,0,2,0
213,3,4,73
518,3,6,67
513,4,2,0
281,6,7,5
37,6,1,0
723,0,4,309
415,0,4,24
576,6,0,0
513,1,4,0
524,5,7,91
219,0,7,16
157,2,7,91
43,0,4,143
428,7,6,12
536,1,7,9
127,5,1,0
369,6,3,0
38,5,4,9
644,2,4,67
674,7,4,12
109,6,6,13
657,5,6,0
608,2,2,18
692,3,2,0
537,2,7,15
601,6,2,28
540,7,7,0
666,3,5,470
410,4,7,94
724,6,4,45
158,7,2,0
407,1,1,23
248,7,3,0
97,3,2,10
391,1,2,7
282,7,4,29
633,6,5,19
45,7,2,0
530,1,5,190
112,6,0,0
298,0,4,6
189,5,6,19
317,3,5,32
269,1,5,29
92,1,7,132
711,4,0,0
193,6,7,25
281,2,6,70
635,6,6,0
258,4,6,80
426,0,6,188
497,5,4,14
209,1,1,5
222,3,3,0
453,1,7,73
250,4,2,5
1,1,7,3
373,3,3,142
579,0,4,61
494,3,4,72
149,6,3,0
217,7,3,0
119,4,7,43
44,4,3,77
282,7,0,0
280,7,5,0
727,2,0,0
102,2,7,0
474,2,1,0
596,7,5,10
290,4,7,0
229,5,3,5
125,0,1,0
290,7,6,0
183,7,6,7
378,7,3,0
103,3,5,0
404,2,1,7
641,6,1,0
523,1,3,85
478,2,4,117
75,7,6,0
452,6,0,0
184,3,1,0
696,0,7,380
629,3,5,86
469,1,2,42
3,3,5,8
574,0,7,352
91,3,5,379
46,1,0,0
72,3,4,26
263,7,7,0
489,0,1,0
689,3,6,0
356,4,6,81
100,1,4,0
559,3,7,16
625,1,0,0
622,2,6,121
258,1,7,53
151,6,7,4
642,6,5,30
201,3,5,0
260,1,0,9
647,3,7,134
364,7,3,0
658,1,6,20
202,3,7,8
288,7,5,40
214,6,7,85
492,3,4,45
160,5,4,4
529,5,5,25
66,5,0,0
404,3,6,202
324,0,1,0
456,6,4,77
205,3,2,12
481,5,0,0
207,2,3,36
387,6,2,0
571,1,1,26
528,6,5,15
5,7,7,0
88,6,7,60
122,7,2,0
536,2,1,0
295,2,3,0
558,5,7,16
348,7,1,0
699,4,5,484
472,6,2,34
531,2,1,0
720,4,5,141
115,7,4,40
553,6,4,10
141,3,5,233
583,7,7,0
339,2,6,114
317,6,4,6
582,3,0,0
97,4,6,23
677,7,3,0
614,7,7,0
246,1,5,5
423,0,4,94
35,3,6,221
132,2,6,163
731,4,6,82
111,4,5,40
478,2,6,642
299,2,7,0
486,2,6,28
412,3,1,0
212,3,7,68
481,7,3,8
288,7,0,0
120,5,5,21
209,2,4,101
84,2,7,117
269,4,0,0
118,5,2,0
527,4,2,0
303,7,0,0
38,1,6,315
457,3,5,146
162,0,3,41
628,0,4,175
3,0,7,3
634,1,4,0
200,1,7,0
94,4,7,35
563,5,2,0
583,7,5,0
242,3,7,22
179,6,5,0
120,2,7,31
586,7,3,0
234,2,1,8
269,7,5,0
533,5,1,0
2,4,4,0
468,4,0,0
618,4,6,28
483,6,7,0
351,1,1,10
71,4,5,81
70,1,2,90
585,2,7,0
237,1,2,34
678,5,5,41
425,5,0,0
626,6,1,0
499,0,0,14
615,3,2,28
354,3,7,60
654,0,5,12
69,2,6,1409
575,6,0,0
250,3,4,5
395,1,5,41
3,3,7,5
122,3,1,4
425,1,4,70
116,1,2,40
390,3,4,7
703,3,3,43
351,1,2,87
638,0,5,37
70,6,7,27
185,5,7,24
433,1,6,20
703,2,4,112
493,6,1,0
611,4,3,0
414,7,3,7
15,2,1,0
38,2,7,154
384,6,2,0
77,7,1,0
252,4,0,0
430,7,6,0
699,7,3,0
391,5,4,18
188,6,2,4
191,4,4,7
653,5,1,0
625,0,2,67
726,7,0,0
494,2,1,0
434,6,7,8
90,7,7,41
624,0,6,127
634,6,3,0
220,4,5,37
640,4,5,30
508,1,0,0
498,2,2,45
232,1,7,21
722,3,2,82
272,1,0,0
307,7,4,0
634,3,7,0
170,2,4,4
189,5,2,4
551,4,4,55
500,4,3,267
344,2,4,10
675,2,0,21
202,1,2,25
362,7,3,0
378,3,3,199
17,5,1,0
447,7,4,13
532,3,7,95
235,1,2,26
432,0,2,73
230,2,6,26
486,4,5,22
377,2,7,39
146,1,6,7
204,5,1,0
633,3,2,19
679,0,6,12
212,0,3,48
235,2,2,13
84,6,0,0
3,4,5,0
238,7,5,13
294,6,5,15
370,7,6,0
257,4,6,111
146,7,5,7
568,7,1,0
5,7,2,0
345,4,2,0
160,6,0,0
294,1,3,30
67,4,7,139
195,4,7,33
246,0,4,0
564,5,3,16
590,2,2,159
46,7,2,0
97,2,7,37
266,4,6,52
606,0,5,75
500,5,3,14
123,4,5,13
554,5,0,0
611,5,6,0
210,1,6,121
282,1,3,38
645,5,3,60
403,1,3,48
356,4,0,6
341,0,4,37
511,1,1,0
209,6,0,0
211,7,7,5
572,4,1,10
61,6,0,0
77,6,6,0
114,4,2,0
141,0,2,42
676,3,6,202
195,0,0,12
374,4,6,35
172,1,0,0
609,2,5,0
227,7,0,0
330,4,5,57
555,4,4,142
721,7,6,14
93,3,2,26
440,3,5,20
410,2,5,313
664,6,6,20
75,3,3,53
66,0,5,798
5,0,1,0
612,1,1,0
83,7,0,0
400,6,0,0
541,4,6,40
361,0,1,0
103,1,0,0
118,6,6,4
562,1,2,0
16,7,4,11
577,7,3,0
307,0,7,64
149,2,6,0
374,6,4,7
605,4,0,0
449,4,0,0
716,3,5,156
410,1,3,82
394,5,0,0
697,5,5,125
338,1,2,37
126,7,1,0
646,5,4,30
390,7,0,0
179,3,0,0
234,6,1,0
194,4,2,0
646,0,4,127
448,3,2,0
61,6,3,6
394,7,7,0
184,2,4,43
138,4,1,13
404,4,0,0
179,7,5,0
341,7,5,0
723,2,0,0
399,7,3,0
255,0,2,50
522,1,0,9
349,4,6,37
679,5,5,0
473,3,6,125
221,2,1,0
308,5,6,43
605,4,1,11
509,6,7,0
585,4,5,27
530,1,7,129
108,7,4,10
134,0,4,52
630,7,6,19
612,2,2,18
312,3,2,16
451,2,4,53
658,6,3,0
409,3,6,626
215,5,0,0
255,7,3,5
495,1,2,167
588,1,2,44
300,2,0,0
397,5,3,11
648,1,6,82
55,6,4,0
274,0,4,0
135,1,7,111
492,5,4,0
383,2,3,170
301,6,5,177
312,2,2,36
503,3,1,14
504,2,7,143
471,6,3,56
298,4,1,0
177,3,1,0
328,5,4,26
354,2,4,108
54,5,4,0
602,5,4,103
578,4,2,0
498,2,5,173
46,5,2,9
536,5,0,0
695,1,6,226
168,6,3,0
295,2,4,6
269,3,4,23
258,3,7,9
468,0,7,8
112,2,1,0
283,6,6,52
234,5,3,5
131,7,1,0
42,2,2,158
408,4,5,212
574,1,3,177
242,2,7,31
93,7,6,19
449,2,1,0
280,2,7,29
652,2,2,12
64,5,4,12
53,3,7,0
306,0,5,64
651,7,5,31
694,4,6,107
518,0,4,53
324,3,2,20
707,0,0,35
45,2,2,32
470,2,7,241
352,0,7,98
404,7,0,0
13,5,0,0
348,4,3,17
136,2,1,0
249,3,1,0
133,3,7,39
653,1,4,31
308,2,5,113
104,6,7,29
215,6,4,16
425,2,4,31
708,2,2,0
232,2,2,26
104,4,5,0
601,3,4,82
392,3,6,0
604,5,7,75
371,2,2,17
6,6,4,0
190,6,7,24
192,4,4,25
30,5,3,0
250,3,0,0
14,3,0,0
369,1,6,0
429,5,2,0
173,2,7,12
474,0,1,21
670,7,7,20
281,3,0,0
372,0,3,107
234,4,7,47
273,6,6,18
584,1,6,0
578,4,6,254
465,5,4,0
658,0,0,0
665,1,4,82
515,5,0,0
14,4,5,60
154,0,1,4
530,3,1,9
612,0,2,0
543,4,4,289
186,5,5,24
486,0,6,36
158,2,0,0
660,4,4,90
508,0,0,0
386,2,2,48
434,7,4,25
164,1,3,132
669,1,4,165
617,6,2,0
729,6,6,45
266,3,6,32
257,4,2,5
378,6,1,0
34,5,7,115
551,3,6,759
594,3,1,27
578,5,0,0
532,7,4,31
228,4,4,5
693,2,4,300
307,0,2,43
42,0,2,135
353,2,4,64
496,2,4,153
597,7,7,10
63,1,2,69
124,3,6,0
260,1,6,22
669,2,4,255
409,5,0,0
366,0,0,0
0,2,2,3
133,1,7,115
703,1,4,225
284,5,4,5
379,4,5,148
238,4,3,16
557,6,0,0
336,4,2,0
344,4,6,6
372,2,0,0
157,3,1,0
472,4,5,48
652,0,1,0
397,5,0,0
589,2,1,0
124,1,3,0
427,0,1,12
249,0,3,0
240,1,5,17
290,3,1,0
421,4,3,24
396,1,5,41
422,4,4,63
426,4,6,70
194,6,4,8
323,1,2,0
670,3,3,51
419,0,4,0
323,1,6,32
472,4,7,69
249,5,7,0
239,0,6,34
402,4,4,41
99,4,3,40
230,1,3,29
719,1,5,225
37,3,1,6
217,7,7,0
562,0,3,0
569,3,0,10
443,0,4,0
87,4,2,0
532,1,7,49
89,5,0,4
394,5,2,0
295,6,2,0
92,0,0,6
682,6,7,0
671,1,7,172
315,5,3,6
51,3,1,3
133,0,5,163
618,2,6,57
576,3,4,159
44,3,2,9
377,1,1,0
593,2,0,0
530,6,4,25
401,5,0,0
336,7,1,0
112,0,5,10
290,0,1,0
718,1,3,212
381,6,2,0
355,3,7,48
201,0,1,0
554,6,3,0
380,2,1,0
284,5,5,56
446,1,6,25
132,5,5,42
432,6,3,13
252,2,6,31
68,0,3,418
167,0,1,0
640,5,0,0
154,7,0,0
356,1,5,168
139,1,3,76
378,1,5,153
343,1,5,17
59,0,4,87
23,5,4,8
255,7,0,0
549,5,4,31
85,5,7,259
160,3,3,69
207,0,3,93
462,5,4,8
59,7,6,9
461,0,1,0
221,6,4,0
668,5,4,71
140,1,2,13
173,6,0,0
37,0,7,238
668,7,5,31
654,7,3,20
252,0,0,0
728,1,7,1711
284,7,5,23
366,1,6,28
237,0,3,64
624,0,5,97
178,4,2,0
539,4,1,9
60,1,7,485
705,7,7,35
443,1,6,8
223,0,5,0
468,7,2,0
476,1,4,13
649,6,3,20
224,0,0,13
499,6,1,45
638,6,3,11
287,5,4,14
96,4,5,54
690,6,3,0
181,4,0,0
474,2,6,186
166,4,4,80
357,1,5,233
42,3,3,66
613,6,1,0
267,1,5,52
207,6,0,0
702,7,3,0
124,2,2,7
703,4,3,203
61,6,7,21
408,7,4,7
406,5,6,138
666,0,3,286
161,0,0,4
573,4,2,0
48,6,2,0
669,1,5,235
436,5,4,53
643,7,6,11
600,6,5,46
564,4,5,16
687,1,2,0
145,2,2,14
391,6,7,0
121,3,4,52
349,3,7,44
667,4,7,153
345,5,5,6
695,1,5,202
123,2,5,0
48,3,2,12
321,2,2,16
180,0,1,0
467,0,5,8
246,2,3,0
729,0,7,331
595,2,0,0
78,4,0,0
191,1,4,24
373,5,0,0
549,4,0,0
256,3,1,0
468,4,7,61
113,1,7,29
25,3,4,32
402,0,3,78
552,5,5,184
332,7,4,0
454,7,3,0
718,2,2,78
441,4,4,0
359,5,1,0
210,1,1,8
201,3,1,0
693,0,2,321
273,5,3,0
672,6,4,33
46,4,3,14
34,6,7,120
664,2,2,82
730,3,6,399
359,2,4,125
405,4,4,60
652,5,6,12
655,5,4,0
610,1,6,18
290,1,0,0
174,2,2,0
382,7,5,22
347,4,0,0
547,4,1,15
367,5,0,0
587,7,0,0
262,4,4,58
599,4,1,17
272,4,6,5
286,3,2,18
428,1,4,43
474,5,4,13
683,2,6,21
238,7,2,0
483,3,5,153
239,1,7,26
88,0,7,225
617,1,3,46
5,2,2,0
295,2,1,0
428,5,7,51
101,2,0,0
705,3,6,281
695,7,7,0
259,0,2,22
679,3,6,12
414,1,4,7
138,0,3,105
18,3,6,974
382,6,6,131
604,3,1,28
459,0,2,48
166,7,5,4
239,1,3,90
230,7,4,5
82,5,1,0
110,1,2,60
334,6,5,160
410,3,4,75
325,7,0,0
409,4,6,493
553,7,6,10
323,7,1,0
314,4,5,71
444,5,1,0
200,5,1,0
130,4,7,122
244,6,3,0
28,4,5,0
544,1,4,209
144,5,5,44
355,0,0,6
275,5,0,0
568,6,0,0
552,5,2,0
359,4,0,0
727,3,1,36
305,7,0,0
78,4,4,6
387,7,5,18
75,3,1,0
354,7,2,0
500,1,5,153
28,0,3,0
423,5,3,7
454,1,1,13
135,5,5,98
619,5,7,103
540,0,1,40
44,2,6,1774
256,5,6,164
314,2,0,0
704,2,3,125
142,1,5,135
582,4,2,10
699,6,2,0
145,0,1,0
318,6,1,6
624,5,5,127
466,1,0,0
123,1,7,0
402,2,2,48
420,1,2,51
157,1,1,4
377,0,0,170
621,4,4,103
63,0,1,3
150,0,0,0
438,2,1,0
564,6,0,0
594,2,3,159
497,4,6,64
592,5,2,0
474,0,5,82
53,6,6,6
161,5,4,44
355,1,1,33
369,0,5,7
316,3,3,26
466,1,6,8
307,1,2,83
322,5,7,0
404,0,3,149
271,0,1,0
202,7,0,0
697,5,1,69
588,5,3,10
675,4,4,119
679,3,4,0
693,7,0,0
479,3,3,130
72,0,5,38
240,2,5,31
361,4,2,0
425,5,5,106
647,2,2,108
57,5,2,0
500,3,5,254
597,4,4,132
247,5,0,0
441,3,2,0
134,1,6,122
263,7,3,0
510,2,2,9
181,4,5,19
701,0,0,35
144,7,4,18
653,5,6,31
94,3,1,12
296,7,0,0
591,7,0,0
731,3,1,82
518,6,4,67
401,4,3,30
65,0,0,6
213,2,4,76
440,1,0,0
731,2,7,154
490,6,7,0
531,5,5,49
376,5,6,74
404,3,7,89
190,4,6,15
418,2,0,0
384,7,3,0
197,1,2,8
311,5,0,0
592,1,3,203
311,6,5,0
21,0,2,24
449,6,6,0
340,4,6,27
320,1,6,0
374,6,2,7
490,7,1,0
677,4,2,0
340,7,7,0
528,6,1,0
170,2,0,0
606,4,7,46
472,2,7,34
539,2,1,0
488,0,6,0
398,6,2,0
281,4,7,47
104,5,6,0
533,7,5,0
27,7,1,0
70,2,2,27
169,7,6,15
497,1,0,8
163,1,6,1708
671,2,3,133
631,5,7,30
603,3,5,167
586,5,3,0
663,2,4,337
43,6,4,20
564,6,2,0
429,5,6,270
453,3,4,91
708,2,6,91
470,4,3,56
470,5,7,13
355,3,1,6
20,5,2,3
213,5,2,12
589,4,2,0
418,0,6,7
628,5,3,11
591,2,5,166
670,1,5,623
600,2,2,64
414,0,6,12
364,0,0,11
160,1,1,0
716,3,3,78
242,1,1,5
557,0,2,26
374,2,4,205
268,5,2,14
600,0,5,128
448,2,5,58
132,4,6,87
529,7,4,31
138,7,4,0
723,3,3,191
204,7,7,20
305,4,3,123
354,2,2,27
155,2,3,139
355,7,6,6
454,5,7,53
648,6,7,63
467,1,2,8
295,1,1,0
29,5,3,0
558,3,7,16
709,5,5,43
588,7,4,0
214,3,0,0
114,6,0,0
588,7,2,0
370,0,1,0
336,6,7,48
174,0,5,4
28,3,2,0
46,7,7,0
520,3,1,38
139,5,6,579
99,3,2,10
64,0,7,90
257,4,4,75
478,2,1,0
56,6,7,19
690,6,6,0
382,4,4,39
608,4,0,0
661,2,2,286
575,6,5,68
655,0,7,20
115,5,7,17
46,3,0,6
212,4,4,28
24,2,1,3
182,6,0,0
48,5,1,0
285,3,7,29
93,4,5,136
347,7,2,0
301,4,1,0
580,5,1,0
299,3,2,0
0,4,5,17
106,6,3,0
517,7,1,0
496,6,7,189
599,7,6,34
547,1,7,209
402,2,0,0
691,1,1,0
138,6,7,24
253,3,2,17
7,1,1,0
471,7,6,27
622,7,0,0
17,1,3,79
281,5,7,18
452,0,1,8
425,4,6,75
538,0,2,0
342,6,2,0
309,3,0,0
317,6,0,0
563,4,6,0
10,6,1,0
323,5,3,0
535,7,7,0
656,7,6,0
548,5,4,15
25,5,2,3
567,0,6,226
248,5,3,5
179,5,5,7
486,5,4,14
72,6,6,4
2,2,5,3
121,5,2,0
702,3,4,169
565,3,6,32
151,5,7,0
199,0,6,0
287,2,3,126
499,7,7,0
64,6,1,0
553,4,4,84
23,6,2,0
265,1,3,79
475,7,4,13
446,7,3,0
11,4,3,46
450,3,0,13
483,6,6,0
497,2,3,109
656,3,0,0
205,0,5,85
285,7,2,0
644,0,2,97
13,1,3,118
493,0,0,28
165,2,0,0
11,3,4,77
392,5,3,0
578,1,5,352
437,0,6,45
242,4,5,22
417,6,3,7
570,4,4,68
375,1,6,114
347,6,0,0
221,2,4,5
363,2,3,35
76,5,6,4
324,2,5,36
46,3,7,6
610,7,3,0
285,3,3,61
627,3,2,19
648,0,1,20
675,1,5,86
223,3,7,5
341,4,1,21
452,1,2,45
238,6,2,0
252,4,1,0
452,7,5,8
351,2,3,102
166,1,7,933
592,6,0,0
192,3,4,40
325,2,5,164
490,4,1,0
615,6,2,11
307,0,6,211
73,2,4,16
306,2,5,55
528,3,5,584
494,2,7,86
494,4,6,36
434,2,7,106
665,6,4,20
424,3,5,200
635,6,7,0
564,5,4,0
554,6,7,16
261,7,0,0
86,4,6,739
702,4,1,13
32,1,7,109
56,2,3,169
329,1,2,71
366,0,7,11
249,7,1,0
336,0,7,439
305,0,5,74
579,7,5,27
303,1,5,132
558,1,6,0
376,3,4,124
414,5,4,0
226,7,1,0
421,2,1,0
527,3,4,105
12,4,2,0
23,1,3,44
101,4,2,0
619,4,1,28
101,0,3,0
316,5,1,0
209,4,1,0
505,3,3,29
67,5,6,508
608,3,2,0
449,7,6,0
233,3,1,5
560,5,7,0
475,6,5,13
401,6,6,37
308,2,1,0
2,3,5,5
449,5,6,53
493,7,5,8
137,0,3,98
72,4,2,0
498,3,0,14
273,5,6,0
143,7,7,4
322,6,6,6
570,2,2,74
490,7,0,0
258,1,4,36
708,2,1,0
537,7,3,0
294,4,4,15
411,6,6,7
232,2,0,0
25,0,7,9
94,0,5,41
461,0,6,34
454,2,6,91
167,1,1,0
156,5,5,103
137,5,4,11
610,7,5,0
388,4,6,66
312,6,1,0
434,2,2,91
91,7,7,6
64,7,7,42
524,4,7,91
632,5,2,0
258,5,3,5
386,4,6,172
67,1,4,96
179,4,7,4
101,3,4,10
265,6,2,5
149,1,6,11
236,3,3,34
652,0,3,71
725,3,0,0
84,1,0,0
412,6,5,31
726,7,5,23
183,1,3,27
398,4,0,0
226,7,3,0
308,2,0,0
518,1,6,53
473,4,2,0
31,5,6,0
666,3,2,20
348,7,4,0
253,3,1,5
247,2,5,9
395,6,4,0
442,5,4,0
309,0,0,25
107,2,0,0
120,4,3,46
291,6,4,0
438,2,6,73
310,3,4,40
98,0,3,23
189,7,7,19
59,1,2,115
537,6,0,0
19,2,6,1838
111,6,6,6
582,1,4,10
201,5,5,0
498,0,1,14
528,7,2,0
60,5,4,15
196,2,2,5
130,3,7,48
510,2,3,29
625,2,2,157
530,3,3,55
154,3,7,69
566,4,1,0
373,2,3,220
38,6,6,37
242,5,2,14
666,4,6,184
37,6,4,3
693,4,0,0
398,3,2,7
649,7,4,90
614,2,0,0
61,0,5,237
489,5,0,0
20,3,2,5
326,7,2,0
299,6,6,30
541,3,3,89
286,7,3,0
280,1,4,23
488,1,0,0
447,1,6,13
662,7,7,0
491,3,7,0
275,6,6,79
197,1,3,8
558,4,5,58
563,3,6,52
201,2,1,0
325,5,3,10
443,7,6,0
305,1,0,0
140,6,1,0
437,7,0,0
106,7,0,0
317,7,4,10
97,1,3,73
114,4,6,87
43,6,7,49
496,6,1,0
671,3,1,71
631,2,3,30
358,2,6,1254
15,0,5,150
705,7,6,13
547,2,0,0
691,7,0,0
314,1,1,10
580,6,7,34
643,7,5,19
180,1,3,4
245,2,1,0
265,7,3,0
210,6,5,16
169,6,2,4
284,6,7,14
570,1,4,126
505,2,5,266
403,6,0,0
25,3,0,6
686,0,5,0
630,1,6,60
352,5,6,17
255,3,5,84
42,3,5,2256
428,2,4,94
114,1,0,0
49,3,2,21
157,0,4,48
726,2,5,3503
707,5,1,13
81,0,3,95
16,2,0,0
703,4,5,246
549,0,1,25
202,0,1,0
38,0,1,18
300,3,2,9
32,7,7,0
486,6,7,0
21,2,0,0
91,0,6,221
454,1,6,78
391,1,5,0
13,0,7,213
432,2,0,0
672,3,3,140
404,7,1,0
451,5,7,40
677,3,0,0
454,0,5,53
461,2,6,56
5,2,5,0
32,3,2,0
329,5,2,36
484,2,5,59
611,1,2,0
644,4,0,0
98,1,2,23
32,3,7,6
200,6,5,0
517,0,1,295
571,2,7,110
400,2,0,0
518,7,3,0
139,5,7,48
415,7,7,0
399,2,7,119
118,2,0,4
104,7,7,0
404,3,1,0
579,6,5,34
162,3,2,14
141,3,1,7
59,4,5,79
341,5,0,0
24,3,6,40
116,1,7,54
222,3,4,0
30,5,5,0
681,5,0,0
169,4,4,53
334,3,4,71
681,5,2,0
497,7,7,59
374,1,4,135
529,4,7,25
434,5,3,20
266,3,1,0
346,7,6,0
628,7,0,0
309,0,1,0
554,4,5,142
330,7,5,16
711,5,5,22
117,7,1,0
92,6,0,0
616,6,7,11
469,0,4,180
264,0,1,18
530,2,1,0
548,1,7,215
555,4,3,74
207,5,5,76
524,6,5,23
583,1,4,0
709,2,7,22
99,2,0,0
549,4,6,624
332,0,0,10
731,3,5,590
246,3,2,0
688,6,4,0
351,6,7,0
325,2,3,119
29,6,3,0
2,4,2,0
53,0,1,0
380,4,1,0
517,3,0,0
202,1,0,0
330,6,0,0
223,7,6,0
512,3,1,0
578,2,7,88
450,2,6,86
498,0,4,159
659,2,0,0
175,1,1,0
244,7,3,0
531,1,1,0
187,4,2,0
720,6,4,0
355,3,4,48
22,7,6,11
134,0,0,21
124,0,6,0
434,5,6,66
399,6,2,0
482,4,5,117
269,6,7,29
628,5,6,19
58,5,6,42
524,1,5,228
510,1,6,9
28,1,1,0
268,2,1,0
442,2,2,0
627,0,4,60
487,7,0,0
554,4,7,58
273,2,0,0
361,5,6,159
687,5,3,0
595,2,3,115
438,5,7,40
98,2,3,13
259,7,2,0
208,5,6,141
30,7,3,0
204,7,2,0
544,6,6,40
130,1,4,80
171,1,5,0
227,0,2,5
503,0,4,240
34,7,7,32
278,5,6,9
701,2,4,238
632,7,7,0
152,2,3,11
261,6,6,31
28,4,6,0
518,5,7,85
406,5,4,78
115,0,5,29
681,6,2,0
618,6,1,0
285,7,1,0
484,6,5,14
338,3,7,33
557,5,0,0
511,5,1,0
640,4,3,60
256,5,1,0
541,0,5,104
88,3,0,0
710,3,3,13
553,1,6,277
127,4,6,0
361,2,0,17
182,5,1,0
231,0,4,13
600,3,7,196
194,5,3,16
593,5,4,17
481,6,2,14
462,3,7,42
22,5,5,46
321,1,3,0
496,5,5,50
527,1,7,152
654,0,7,20
522,1,5,176
713,4,2,0
313,5,6,170
497,4,1,36
107,4,1,0
179,0,6,0
576,5,7,166
295,3,1,0
680,7,3,0
26,1,6,3
669,0,7,223
394,4,0,0
457,1,3,96
304,3,2,34
48,0,0,3
396,5,3,18
79,0,1,0
338,0,3,44
209,1,3,93
17,5,6,194
531,3,4,31
581,5,7,34
592,0,5,98
575,5,1,0
211,2,4,68
527,4,3,85
163,6,3,11
428,5,5,43
546,7,2,0
589,7,0,0
706,5,4,22
137,4,4,42
108,3,5,13
412,5,6,55
163,7,1,0
109,3,6,46
176,3,2,0
55,3,7,0
470,7,4,0
249,6,3,5
207,7,4,0
496,0,0,14
32,0,0,6
543,2,2,144
67,3,0,0
56,0,0,15
33,1,4,301
513,4,7,9
234,5,7,37
55,4,0,0
421,2,2,24
316,1,6,36
256,7,7,0
544,0,5,95
225,1,7,5
13,0,1,0
555,4,6,84
728,4,7,576
337,7,4,6
394,2,4,0
599,4,2,0
565,7,1,0
580,5,3,17
309,2,6,196
697,1,7,125
506,2,6,295
699,0,7,281
591,7,2,0
377,5,2,0
484,7,5,0
513,1,5,0
197,2,2,12
678,0,3,66
447,2,2,20
507,7,2,0
259,6,7,9
407,4,4,60
68,1,1,0
302,0,7,172
353,4,7,64
292,3,7,19
20,2,4,63
573,1,3,184
187,4,3,12
518,2,0,0
112,1,5,13
378,0,4,68
135,6,2,0
224,4,4,0
720,3,7,73
452,3,6,106
437,5,4,20
700,6,1,0
174,7,3,0
76,5,2,0
697,3,4,112
326,4,6,16
32,5,6,14
344,1,0,0
121,4,7,31
455,4,4,106
635,4,5,11
392,5,1,0
304,5,7,9
379,3,6,114
12,7,3,0
193,5,0,0
258,3,6,80
588,2,0,0
199,1,2,0
158,5,0,0
10,0,4,570
517,4,5,137
166,0,5,1175
35,6,0,0
410,3,2,51
597,4,0,0
23,0,5,44
422,1,6,63
147,2,1,0
590,0,7,88
220,5,6,5
726,2,1,23
75,0,7,12
273,7,7,0
464,2,0,0
596,6,1,0
201,4,6,0
627,0,0,11
720,1,6,200
106,2,2,6
131,2,2,66
533,2,1,0
654,0,3,31
322,6,5,32
207,7,5,5
232,3,2,0
639,5,2,0
581,1,2,44
719,6,1,0
387,4,7,66
326,0,2,16
94,5,6,85
610,3,7,0
425,4,5,87
545,0,4,89
249,5,4,0
154,5,3,7
580,4,7,186
195,2,4,16
140,1,4,66
418,7,4,0
670,2,6,1102
213,2,7,40
99,3,6,23
710,7,0,0
446,0,4,53
211,5,0,0
0,5,1,0
75,0,1,0
346,4,7,0
313,1,2,42
304,3,7,68
403,4,1,7
639,6,0,0
286,0,4,41
478,3,3,77
283,4,1,9
633,4,4,0
476,0,0,21
267,3,3,18
73,6,1,0
729,1,2,141
186,2,5,12
109,7,4,4
700,4,7,147
397,2,6,83
149,0,6,0
149,3,5,0
120,7,7,11
701,1,2,56
657,3,4,0
255,6,4,5
306,7,5,6
372,3,6,28
380,4,5,28
384,1,6,692
195,1,5,25
450,6,0,0
721,3,0,0
107,0,1,6
606,4,5,46
564,6,1,0
349,0,5,44
544,4,6,129
27,7,3,0
613,3,3,0
414,5,2,0
315,0,1,26
647,4,5,164
423,5,6,0
318,7,2,0
467,0,3,8
722,2,3,213
373,6,0,0
411,2,5,219
255,3,0,17
78,6,1,4
155,6,7,23
316,4,5,46
449,2,7,45
98,1,3,33
500,5,2,0
201,6,4,0
589,0,7,54
290,6,1,0
471,3,5,96
251,0,5,5
61,1,3,192
369,0,6,0
24,0,4,6
193,4,7,40
325,7,2,0
27,2,1,0
572,6,4,16
631,6,1,0
286,5,1,0
587,4,4,10
551,0,1,15
441,2,6,33
47,4,4,46
86,0,2,85
325,6,7,6
458,1,7,90
714,0,5,0
29,6,6,0
147,3,5,30
118,6,4,4
382,1,1,28
20,2,3,123
584,2,2,0
612,7,4,0
276,7,1,0
63,2,7,60
486,4,3,100
579,3,2,10
537,3,4,0
138,7,3,4
379,2,3,103
731,7,0,0
222,5,2,0
102,1,4,0
449,4,2,0
266,0,6,52
665,3,3,223
583,6,0,0
378,1,0,7
353,1,0,0
59,7,2,0
386,4,5,197
528,7,7,15
102,5,2,0
321,3,0,0
160,4,6,453
211,7,5,5
698,5,2,35
273,2,7,5
616,4,2,0
614,4,7,46
717,6,0,0
169,1,4,7
584,7,7,10
490,5,2,0
686,6,2,0
491,6,4,0
108,6,2,0
122,6,6,4
51,2,2,12
216,5,4,13
639,3,0,0
634,0,1,0
608,6,7,11
495,5,4,8
147,3,0,0
232,5,6,13
366,0,5,11
716,0,7,190
478,0,2,13
629,3,2,11
576,5,3,17
373,3,6,74
475,1,1,13
12,4,6,33
97,0,3,10
487,1,0,0
505,6,6,9
397,3,1,23
53,0,5,0
547,2,7,104
248,6,6,0
194,7,1,0
431,2,4,156
116,3,6,77
617,4,4,121
491,4,0,0
502,0,0,8
501,7,7,340
51,5,0,0
621,7,5,18
179,3,6,27
519,5,0,0
457,2,3,103
379,0,6,177
710,1,5,22
728,3,1,73
235,3,1,16
359,7,5,6
343,1,0,0
587,2,1,0
454,0,0,0
667,4,4,82
584,2,0,0
527,0,6,471
700,2,6,2036
577,7,7,0
295,7,4,0
432,4,6,303
590,5,0,0
